"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESF","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10","WT11"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-02","6.04",,,,"0.00","   63","0.0","0","83","93","75",,"  505","  110","  160",,"15.0","23.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-03","7.61",,,,"0.00","   77","0.0","0","87","92","82",,"  613","  130","  130",,"18.1","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-04","10.96",,,,"0.00","   74","0.0","0","87","92","83",,"  593","  100","  140",,"19.9","27.1",,,,"    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-05","10.29",,,,"0.00","   75","0.0","0","88","93","84",,"  599","  120","  150",,"17.0","23.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-06","11.18",,,,"0.05","   71","0.0","0","87","93","82",,"  565","  120","  150",,"23.9","29.1",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-07","11.41",,,,"0.03","   70","0.0","0","87","92","82",,"  556","  100","  130",,"19.9","25.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-08","10.74",,,,"0.00","   82","0.0","0","87","93","82",,"  645","  130","  140",,"18.1","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-09","10.51",,,,"0.00","   69","0.0","0","88","93","83",,"  545","   80","   80",,"21.0","25.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-10","4.47",,,,"0.94","    3","0.0","0","84","90","78",,"   20","  170","  170",,"12.1","21.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-11","4.03",,,,"0.32","   44","0.0","0","83","90","77",,"  348","  130","  140",,"14.1","17.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-12","5.59",,,,"0.00","   78","0.0","0","85","93","79",,"  611","  100","  120",,"15.0","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-13","4.92",,,,"0.00","   64","0.0","0","87","95","80",,"  506","  150","  140",,"15.0","21.9",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-14","4.25",,,,"0.00","   66","0.0","0","87","94","81",,"  516","  210","  210",,"19.9","25.1",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-15","4.25",,,,"0.06","   45","0.0","0","87","93","81",,"  354","  120","  140",,"14.1","18.1",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-16","3.80",,,,"0.00","   61","0.0","0","87","95","81",,"  473","  120","  150",,"14.1","19.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-17","6.93",,,,"0.00","   78","0.0","0","88","94","82",,"  610","  120","  150",,"16.1","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-18","6.71",,,,"0.50","   78","0.0","0","88","95","81",,"  610","  100","  120",,"17.0","21.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-19","8.05",,,,"0.05","   64","0.0","0","87","94","80",,"  497","  110","   90",,"17.0","23.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-20","8.05",,,,"0.36","    5","0.0","0","84","91","78",,"   36","   80","   80",,"19.9","23.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-21","9.62",,,,"0.36","   58","0.0","0","87","93","80",,"  449","   90","  100",,"29.1","36.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-22","8.50",,,,"0.13","   54","0.0","0","86","93","80",,"  415","   90","   80",,"17.0","23.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-23","3.58",,,,"0.87",,"0.0","0","83","89","76",,,"   90","   90",,"17.0","25.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-24","5.82",,,,"1.14",,"0.0","0","81","87","74",,,"  230","  220",,"18.1","28.0","    1",,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-25","4.70",,,,"1.33","    6","0.0","0","79","87","73",,"   48","  210","  190",,"21.9","31.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-26","4.70",,,,"0.53","    2","0.0","0","79","85","76",,"   16","  250","  250",,"15.0","23.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-27","5.14",,,,"1.26","    4","0.0","0","81","91","75",,"   30","  270","  250",,"21.9","33.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-28","6.49",,,,"0.01","   38","0.0","0","83","93","76",,"  287","  150","  170",,"17.0","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-29","4.70",,,,"0.06","   48","0.0","0","85","94","79",,"  364","  360","  160",,"14.1","27.1",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-30","6.04",,,,"0.00","   74","0.0","0","87","94","81",,"  562","  120","  140",,"13.0","17.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-08-31","8.72",,,,"0.00","   64","0.0","0","88","93","84",,"  487","  110","  120",,"13.0","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-01","7.61",,,,"0.45","   41","0.0","0","88","93","79",,"  309","  130","  130",,"23.0","30.0",,,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-02","4.70",,,,"1.03","   11","0.0","0","83","88","74",,"   81","   90","   90",,"25.1","28.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-03","4.47",,,,"0.00","   22","0.0","0","85","93","80",,"  165","   90","   90",,"12.1","12.1",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-04","9.40",,,,"0.00","   21","0.0","0","85","92","79",,"  158","   80","   80",,"15.0","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-05","7.61",,,,"0.00","   46","0.0","0","86","93","79",,"  344","   90","   90",,"13.0","13.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-06","5.37",,,,"0.00","   13","0.0","0","85","91","82",,"   98","  190","  190",,"16.1","21.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-07","6.93",,,,"0.00","   50","0.0","0","87","94","81",,"  374","  120","  120",,"16.1","19.9",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-08","12.08",,,,"0.00",,"0.0","0","88","94","84",,,"   60","   30",,"23.9","32.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-09","19.46",,,,"1.78",,"0.0","0","85","88","77",,,"   90","   90",,"48.1","59.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-10","38.48",,,,"5.18",,,"0","79","83","76",,,"  100","  100",,"53.0","72.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-11",,,,,"0.00","   30","0.0","0","89","90","82",,"  226","  240","  240",,"23.9","33.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-12","5.37",,,,"0.00","   56","0.0","0","85","92","79",,"  414","  270","  210",,"13.0","29.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-13","4.92",,,,"0.00","   24","0.0","0","85","91","81",,"  180","  120","  140",,"14.1","23.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-14","5.37",,,,"0.00","   30","0.0","0","85","92","80",,"  224","   80","  100",,"15.0","18.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-15","7.16",,,,"0.00","   43","0.0","0","85","92","81",,"  315","   70","   70",,"15.0","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-16","6.93",,,,"0.01","   33","0.0","0","86","92","81",,"  240","   40","   50",,"16.1","21.9","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-17","6.71",,,,"0.00","   29","0.0","0","85","92","80",,"  214","  280","  280",,"13.0","19.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-18","5.14",,,,"0.00","   44","0.0","0","84","91","78",,"  325","  250","  260",,"13.0","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-19","5.59",,,,"0.00","   30","0.0","0","85","94","80",,"  217","  130","  120",,"15.0","21.9",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-20","5.14",,,,"0.00","    7","0.0","0","85","91","78",,"   50","  110","  140",,"13.0","17.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-21","4.47",,,,"2.29","    9","0.0","0","84","92","74",,"   63","   50","   70",,"17.0","21.9","    1",,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-22","3.36",,,,"2.17","    2","0.0","0","82","88","76",,"   16","  270","  270",,"16.1","19.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-23","4.92",,,,"0.43","   13","0.0","0","83","91","77",,"   96","   40","   60",,"15.0","19.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-24","3.80",,,,"0.01","   14","0.0","0","84","91","80",,"   99","  100","  110",,"14.1","16.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-25","3.80",,,,"0.00","    4","0.0","0","85","90","81",,"   28","  130","  160",,"14.1","19.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-26","5.14",,,,"0.32",,"0.0","0","83","88","76",,,"  190","  190",,"17.0","21.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-27","3.13",,,,"0.00",,"0.0","0","83","89","80",,,"  260","  260",,"17.0","23.0",,,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-28","6.26",,,,"0.00",,"0.0","0","83","90","78",,,"  120","  110",,"17.0","21.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-29","4.70",,,,"1.30",,"0.0","0","81","85","76",,,"  170","  180",,"18.1","30.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-09-30","4.92",,,,"0.00",,"0.0","0","82","90","77",,,"  120","  140",,"15.0","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-01","10.96",,,,"0.02",,"0.0","0","85","91","80",,,"  100","  130",,"19.9","27.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-02","11.41",,,,"0.92",,"0.0","0","83","89","79",,,"   90","   90",,"23.0","27.1","    1",,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-03","15.43",,,,"0.20",,"0.0","0","83","89","79",,,"   70","   80",,"30.0","38.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-04","14.32",,,,"1.87",,"0.0","0","81","87","74",,,"   60","   80",,"28.0","36.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-05","11.18",,,,"2.80",,"0.0","0","80","85","75",,,"  110","  120",,"25.1","30.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-06","10.51",,,,"0.00",,"0.0","0","84","88","81",,,"  140","  140",,"18.1","25.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-07","11.41",,,,"0.00",,"0.0","0","85","90","83",,,"  120","  100",,"18.1","25.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-08","7.83",,,,"0.00",,"0.0","0","85","91","81",,,"  110","  130",,"15.0","21.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-09","9.17",,,,"0.08",,"0.0","0","84","90","79",,,"   90","   80",,"19.9","23.9","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-10","12.53",,,,"0.01",,"0.0","0","85","90","79",,,"  100","   80",,"21.9","28.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-11","10.51",,,,"0.00",,"0.0","0","83","89","78",,,"   80","   80",,"19.9","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-12","8.50",,,,"0.36",,"0.0","0","82","88","77",,,"  100","   30",,"21.0","32.0","    1",,,"    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-13","8.28",,,,"0.11",,"0.0","0","82","89","78",,,"   90","   80",,"16.1","21.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-14","8.05",,,,"0.08",,"0.0","0","84","89","78",,,"   80","   70",,"19.9","23.9","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-15","5.82",,,,"0.00",,"0.0","0","83","90","79",,,"   80","   90",,"13.0","17.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-16","3.36",,,,"0.79",,"0.0","0","82","89","78",,,"  100","   90",,"16.1","19.9","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-17","5.59",,,,"0.00",,"0.0","0","82","89","75",,,"  100","   30",,"16.1","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-18","5.37",,,,"0.02",,"0.0","0","82","88","77",,,"  110","  110",,"13.0","16.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-19","6.71",,,,"0.06",,"0.0","0","82","90","76",,,"   80","   80",,"17.0","21.9","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-20","11.41",,,,"0.09",,"0.0","0","83","89","76",,,"   80","   50",,"23.0","33.1","    1",,,"    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-21","14.09",,,,"0.08",,"0.0","0","82","87","78",,,"   80","   80",,"23.0","31.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-22","14.32",,,,"0.00",,"0.0","0","84","88","80",,,"  110","  130",,"23.0","28.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-23","11.41",,,,"0.00",,"0.0","0","83","88","80",,,"  120","  150",,"18.1","27.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-24","5.82",,,,"2.35",,"0.0","0","81","88","76",,,"  290","  270",,"21.9","29.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-25","8.50",,,,"0.45",,"0.0","0","75","78","66",,,"  340","  340",,"23.0","31.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-26","6.71",,,,"0.00",,"0.0","0","69","78","61",,,"  330","  330",,"17.0","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-27","9.62",,,,"0.00",,"0.0","0","74","82","67",,,"   70","   50",,"19.9","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-28","11.41",,,,"2.18",,"0.0","0","79","82","75",,,"  130","  140",,"32.0","42.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-29","11.41",,,,"0.14",,"0.0","0","75","80","63",,,"  280","  280",,"21.9","31.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-30","7.61",,,,"0.00",,"0.0","0","65","71","59",,,"  310","  310",,"16.1","25.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-10-31","6.93",,,,"0.00",,"0.0","0","69","80","62",,,"   50",,,"13.0",,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-01","6.26",,,,"0.00",,"0.0","0","75","82","67",,,"   80","   80",,"16.1","19.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-02","6.71",,,,"0.00",,"0.0","0","77","85","71",,,"   80","   80",,"18.1","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-03","6.04",,,,"0.05",,"0.0","0","77","86","71",,,"   40","   40",,"16.1","23.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-04","6.49",,,,"0.01",,"0.0","0","77","85","72",,,"   70","   50",,"16.1","21.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-05","4.70",,,,"0.00",,"0.0","0","77","86","71",,,"   80","   90",,"12.1","16.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-06","4.25",,,,"0.00",,"0.0","0","79","85","71",,,"   90","  100",,"14.1","18.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-07","4.92",,,,"0.00",,"0.0","0","79","86","72",,,"   70","   90",,"14.1","19.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-08","5.82",,,,"0.00",,"0.0","0","79","86","72",,,"   80","   70",,"14.1","17.0","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-09","6.71",,,,"0.00",,"0.0","0","80","87","75",,,"   90","  170",,"15.0","27.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-10","7.61",,,,"0.28",,"0.0","0","80","87","74",,,"   80","   70",,"18.1","21.9","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-11","11.18",,,,"0.09",,"0.0","0","79","84","75",,,"   50","   40",,"18.1","25.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-12","12.53",,,,"1.30",,"0.0","0","81","87","74",,,"   90","  100",,"28.0","33.1","    1",,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-13","9.40",,,,"0.68",,"0.0","0","79","85","74",,,"  130","  120",,"21.9","27.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-14","9.62",,,,"0.00",,"0.0","0","80","86","74",,,"   40","   40",,"19.9","27.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-15","6.93",,,,"0.51",,"0.0","0","75","83","72",,,"   50","   40",,"19.9","27.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-16","7.38",,,,"0.00",,"0.0","0","75","81","69",,,"   50","   50",,"16.1","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-17","7.83",,,,"0.00",,"0.0","0","74","83","68",,,"   50","   50",,"18.1","23.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-18","4.47",,,,"0.00",,"0.0","0","75","83","66",,,"  100","   80",,"15.0","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-19","3.80",,,,"0.00",,"0.0","0","75","83","65",,,"  300","  290",,"10.1","14.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-20","8.28",,,,"0.15",,"0.0","0","74","80","70",,,"   60","   60",,"18.1","25.1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-21","4.25",,,,"0.62",,"0.0","0","77","85","71",,,"  130","  140",,"14.1","19.0","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-22","4.03",,,,"0.00",,"0.0","0","77","85","70",,,"  110","  110",,"13.0","15.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-23","6.49",,,,"0.32",,"0.0","0","77","84","72",,,"  170","  180",,"19.9","29.1","    1",,"    1",,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-24","6.49",,,,"0.00",,"0.0","0","76","82","70",,,"  230","  210",,"13.0","19.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-25","3.80",,,,"0.00",,"0.0","0","72","79","65",,,"  320","  290",,"10.1","15.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-26","5.59",,,,"0.00",,"0.0","0","74","82","65",,,"   80","   80",,"13.0","18.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-27","6.93",,,,"0.00",,"0.0","0","73","80","68",,,"   70","   80",,"16.1","19.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-28","10.51",,,,"0.40",,"0.0","0","78","84","71",,,"   90","   90",,"21.0","25.9","    1",,"    1","    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-29","9.40",,,,"0.00",,"0.0","0","78","84","71",,,"   80","   40",,"17.0","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-11-30","7.38",,,,"0.00",,"0.0","0","78","83","73",,,"   70","   70",,"16.1","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-01","7.16",,," 1054","0.00",,"0.0","0","76","84","70",,,"   80","   30",,"17.0","25.1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-02","6.49",,," 1352","0.00",,"0.0","0","76","82","68",,,"   80","   90",,"16.1","21.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-03","6.26",,," 1345","0.00",,"0.0","0","75","82","68",,,"   60","   90",,"14.1","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-04","7.61",,," 1227","0.04",,"0.0","0","74","83","65",,,"   90","   90",,"18.1","23.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-05","10.07",,," 0940","0.00",,"0.0","0","77","84","72",,,"  110","  110",,"21.0","23.9",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-06","4.92",,," 1042","0.00",,"0.0","0","77","83","69",,,"  120","  140",,"15.0","19.0",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","25.7905","-80.3163","8.8","2017-12-07","5.59",,," 1046","0.00",,"0.0","0","77","85","70",,,"  120","  120",,"13.0","21.0","    1",,,,,
